"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), third comparable values","SI.POV.DDAY.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), first comparable values","SI.POV.LMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), second comparable values","SI.POV.LMIC.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), third comparable values","SI.POV.LMIC.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), first comparable values","SI.POV.UMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), second comparable values","SI.POV.UMIC.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), third comparable values","SI.POV.UMIC.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19","","","",
"United Kingdom","GBR","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.36","","","",
"United Kingdom","GBR","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01","","","",
"United Kingdom","GBR","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.66","","","",
"United Kingdom","GBR","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98","","","",
"United Kingdom","GBR","Gini index (World Bank estimate)","SI.POV.GINI","30","","","","","28.4","","","","","","","31.9","","","","","35.9","","","36.1","36.3","","","","37","38.4","37.3","35.1","35.1","36","34.3","34.6","35.7","34.1","34.3","34.4","33.2","32.3","33.2","34","33.2","34.8","35.1","","","",
"United Kingdom","GBR","Gini index (World Bank estimate), first comparable values","SI.POV.GINI.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Gini index (World Bank estimate), second comparable values","SI.POV.GINI.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Gini index (World Bank estimate), third comparable values","SI.POV.GINI.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Income share held by fourth 20%","SI.DST.04TH.20","22.5","","","","","22.8","","","","","","","22.9","","","","","22.8","","","22.2","22.7","","","","22.4","21.5","21.6","22.1","22.2","22.3","22.8","22.4","22","22.5","22.5","22.5","22.8","23.1","23.1","22.9","23","22.5","22.8","","","",
"United Kingdom","GBR","Income share held by highest 10%","SI.DST.10TH.10","23.9","","","","","22.4","","","","","","","24.4","","","","","27.1","","","28","27.4","","","","28.4","30.5","29.6","27.5","27.4","27.8","26.1","26.7","28","26.4","26.6","26.8","25.3","24.6","25.3","26.1","25.4","26.8","26.7","","","",
"United Kingdom","GBR","Income share held by highest 20%","SI.DST.05TH.20","38.9","","","","","37.5","","","","","","","39.5","","","","","42.9","","","43.3","43","","","","43.8","45.3","44.4","42.6","42.5","43","41.3","42","43","41.6","41.7","41.8","40.7","40","40.5","41.3","40.6","42","42.1","","","",
"United Kingdom","GBR","Income share held by lowest 10%","SI.DST.FRST.10","3.6","","","","","3.6","","","","","","","2.8","","","","","2.6","","","2.8","2.4","","","","2.6","2.6","2.7","2.8","2.8","2.5","2.6","2.7","2.6","2.7","2.8","2.9","2.9","3.1","2.9","2.9","2.9","2.8","2.6","","","",
"United Kingdom","GBR","Income share held by lowest 20%","SI.DST.FRST.20","8.7","","","","","9","","","","","","","7.5","","","","","6.8","","","6.9","6.4","","","","6.7","6.7","6.9","7.2","7.1","6.7","6.9","7","6.9","7.2","7.2","7.3","7.4","7.6","7.4","7.3","7.4","7.1","6.8","","","",
"United Kingdom","GBR","Income share held by second 20%","SI.DST.02ND.20","13.1","","","","","13.5","","","","","","","12.8","","","","","11.6","","","11.5","11.7","","","","11.3","11.2","11.4","11.9","11.9","11.8","12.2","12.1","11.9","12.2","12","11.9","12.2","12.3","12.2","12","12.2","11.9","11.8","","","",
"United Kingdom","GBR","Income share held by third 20%","SI.DST.03RD.20","16.8","","","","","17.3","","","","","","","17.2","","","","","16","","","16","16.2","","","","15.9","15.4","15.6","16.2","16.3","16.3","16.8","16.5","16.2","16.4","16.6","16.5","16.8","17","16.9","16.6","16.8","16.4","16.5","","","",
"United Kingdom","GBR","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.93","","","","","40.73","","","",
"United Kingdom","GBR","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","","","",
"United Kingdom","GBR","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","","","","",
"United Kingdom","GBR","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","",
"United Kingdom","GBR","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","",
"United Kingdom","GBR","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","","","","","",
"United Kingdom","GBR","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","","",
"United Kingdom","GBR","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","0.1","","","","","0.1","","","","","","","0.4","","","","","0.1","","","0.1","0.6","","","","0.1","0.1","0.1","0.1","0.3","0.2","0.3","0.1","0.2","0.2","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.2","","","",
"United Kingdom","GBR","Number of poor at $3.10 a day (2011 PPP) (millions)","SI.POV.NOP2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","0.1","","","","","0.3","","","","","","","0.7","","","","","0.3","","","0.3","0.7","","","","0.3","0.3","0.3","0.3","0.3","0.4","0.5","0.2","0.3","0.3","0.2","0.2","0.3","0.2","0.1","0.2","0.2","0.2","0.3","","","",
"United Kingdom","GBR","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","0.6","","","","","0.7","","","","","","","1.3","","","","","0.7","","","0.6","1.2","","","","0.6","0.4","0.4","0.4","0.4","0.7","0.7","0.5","0.5","0.6","0.4","0.4","0.5","0.4","0.3","0.4","0.5","0.3","0.6","","","",
"United Kingdom","GBR","Population living below 50 percent of median income or consumption (% of population)","SI.SPR.BL50.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Population, total","SP.POP.TOTL","56229974","56225800","56211968","56193492","56196504","56246951","56314216","56333829","56313641","56332848","56422072","56550268","56681396","56802050","56928327","57076711","57247586","57424897","57580402","57718614","57865745","58019030","58166950","58316954","58487141","58682466","58892514","59119673","59370479","59647577","59987905","60401206","60846820","61322463","61806995","62276270","62766365","63258810","63700215","64128273","64602298","65116219","65611593","66058859","66460344","66836327","",
"United Kingdom","GBR","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","0.1","","","","","0.1","","","","","","","0.5","","","","","0.1","","","0.2","0.5","","","","0.1","0.2","0.2","0.2","0.3","0.2","0.3","0.1","0.2","0.2","0.1","0.1","0.3","0.1","0.1","0.1","0.1","0.1","0.2","","","",
"United Kingdom","GBR","Poverty gap at $3.10 a day (2011 PPP) (%)","SI.POV.GAP2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","0.1","","","","","0.3","","","","","","","0.7","","","","","0.2","","","0.3","0.7","","","","0.2","0.3","0.3","0.3","0.4","0.3","0.5","0.2","0.3","0.3","0.1","0.2","0.3","0.2","0.1","0.2","0.2","0.2","0.3","","","",
"United Kingdom","GBR","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","0.3","","","","","0.5","","","","","","","1.1","","","","","0.5","","","0.5","1.1","","","","0.4","0.5","0.4","0.4","0.5","0.6","0.6","0.4","0.4","0.5","0.2","0.3","0.5","0.3","0.2","0.3","0.3","0.3","0.4","","","",
"United Kingdom","GBR","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","0.2","","","","","0.2","","","","","","","0.7","","","","","0.2","","","0.2","1","","","","0.2","0.2","0.2","0.2","0.5","0.4","0.5","0.2","0.3","0.3","0.2","0.1","0.4","0.2","0.2","0.2","0.1","0.2","0.3","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), first comparable values","SI.POV.DDAY.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), second comparable values","SI.POV.DDAY.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), third comparable values","SI.POV.DDAY.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","","","",
"United Kingdom","GBR","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","0.2","","","","","0.5","","","","","","","1.2","","","","","0.5","","","0.5","1.2","","","","0.5","0.5","0.5","0.5","0.5","0.6","0.8","0.4","0.5","0.5","0.3","0.3","0.5","0.2","0.2","0.3","0.3","0.3","0.5","","","",
"United Kingdom","GBR","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), first comparable values","SI.POV.LMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), second comparable values","SI.POV.LMIC.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), third comparable values","SI.POV.LMIC.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","1","","","","","1.2","","","","","","","2.2","","","","","1.2","","","1","2","","","","1","0.7","0.7","0.7","0.7","1.2","1.2","0.8","0.8","1","0.6","0.7","0.7","0.6","0.4","0.6","0.7","0.5","0.9","","","",
"United Kingdom","GBR","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), first comparable values","SI.POV.UMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), second comparable values","SI.POV.UMIC.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), third comparable values","SI.POV.UMIC.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","18.6","","","",
"United Kingdom","GBR","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","18","18","","","19","19","18.6","18.7","17.3","17.1","16.2","16","15.9","16.8","16.6","15.9","17","18.6","","","",
"United Kingdom","GBR","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.45","","","","","22.75","","","",
"United Kingdom","GBR","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.87","","","","","132.27","","","",
"United Kingdom","GBR","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.95","","","","","67.21","","","",
"United Kingdom","GBR","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.35","","","","","49.43","","","",
"United States","USA","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.72","","",
"United States","USA","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.58","","",
"United States","USA","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.15","","",
"United States","USA","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08","","",
"United States","USA","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84","","",
"United States","USA","Gini index (World Bank estimate)","SI.POV.GINI","35.3","","","","","34.5","","","","","","","37.4","","","","","38","38.4","40.4","40","39.9","40.3","40.5","40","40","40.1","40.6","40.4","40.8","40.3","41","41.4","40.8","40.8","40.6","40","40.9","40.9","40.7","41.5","41.2","41.1","41.2","41.4","","",
"United States","USA","Gini index (World Bank estimate), first comparable values","SI.POV.GINI.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Gini index (World Bank estimate), second comparable values","SI.POV.GINI.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Gini index (World Bank estimate), third comparable values","SI.POV.GINI.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Income share held by fourth 20%","SI.DST.04TH.20","23.2","","","","","23.4","","","","","","","23.6","","","","","23.3","23.3","22.8","22.6","22.6","22.5","22.4","22.5","22.5","22.3","22.2","22.5","22.6","22.5","22.3","22.2","22.4","22.5","22.4","22.9","22.6","22.6","22.6","22.4","22.4","22.5","22.7","22.4","","",
"United States","USA","Income share held by highest 10%","SI.DST.10TH.10","26","","","","","25.3","","","","","","","26.7","","","","","27.5","27.7","29.7","29.6","29.7","30","30.4","29.7","29.9","30.3","30.6","30.1","30.2","30.1","30.8","31.2","30.4","30.3","30.4","29.3","30.2","30.2","30","30.6","30.5","30.4","30.3","30.8","","",
"United States","USA","Income share held by highest 20%","SI.DST.05TH.20","41.8","","","","","41.1","","","","","","","43.1","","","","","43.8","44","45.8","45.6","45.6","45.9","46.2","45.6","45.7","45.9","46.2","45.9","46.2","45.8","46.5","46.9","46.3","46.2","46.2","45.5","46.4","46.4","46.2","47.2","46.9","46.7","46.6","46.9","","",
"United States","USA","Income share held by lowest 10%","SI.DST.FRST.10","2.1","","","","","2.3","","","","","","","2","","","","","2","1.9","1.8","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.8","1.7","1.8","1.8","1.7","1.7","1.7","1.8","1.8","1.8","1.8","1.8","1.7","1.8","1.8","1.7","1.7","","",
"United States","USA","Income share held by lowest 20%","SI.DST.FRST.20","6.2","","","","","6.5","","","","","","","5.6","","","","","5.6","5.5","5.2","5.4","5.5","5.5","5.4","5.4","5.5","5.5","5.4","5.3","5.2","5.3","5.3","5.2","5.2","5.2","5.4","5.3","5.2","5.2","5.3","5.2","5.3","5.2","5.2","5.2","","",
"United States","USA","Income share held by second 20%","SI.DST.02ND.20","12","","","","","12.1","","","","","","","11.3","","","","","11.1","11","10.5","10.6","10.7","10.5","10.5","10.7","10.7","10.7","10.6","10.6","10.5","10.7","10.5","10.4","10.5","10.5","10.5","10.6","10.3","10.3","10.4","10.2","10.3","10.3","10.2","10.3","","",
"United States","USA","Income share held by third 20%","SI.DST.03RD.20","16.7","","","","","16.9","","","","","","","16.5","","","","","16.3","16.2","15.7","15.7","15.7","15.5","15.5","15.7","15.7","15.6","15.5","15.6","15.5","15.7","15.4","15.4","15.5","15.5","15.5","15.7","15.4","15.4","15.4","15","15.1","15.3","15.3","15.3","","",
"United States","USA","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.8","","","","","56.13","","",
"United States","USA","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",
"United States","USA","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","",
"United States","USA","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",
